timeframe,name,change in price,port,product,std from avg
50d,61.5%托克粉（SSFS）品牌价格：岚山港（日）,201.0,Lanshan,61.5%托克粉（SSFS）,1.7482412351828718
60d,61.5%托克粉（SSFS）品牌价格：岚山港（日）,249.0,Lanshan,61.5%托克粉（SSFS）,1.8545481678397546
5d,52%印度粉矿品牌价格：岚山港（日）,-10.0,Lanshan,52%印度粉矿,-0.9056241156018859
10d,52%印度粉矿品牌价格：岚山港（日）,18.0,Lanshan,52%印度粉矿,-0.08076325737642608
15d,52%印度粉矿品牌价格：岚山港（日）,54.0,Lanshan,52%印度粉矿,0.59954938033448
20d,52%印度粉矿品牌价格：岚山港（日）,38.0,Lanshan,52%印度粉矿,0.8837846586371109
25d,52%印度粉矿品牌价格：岚山港（日）,85.0,Lanshan,52%印度粉矿,1.055588147592754
30d,52%印度粉矿品牌价格：岚山港（日）,133.0,Lanshan,52%印度粉矿,1.0763853479672458
40d,52%印度粉矿品牌价格：岚山港（日）,157.0,Lanshan,52%印度粉矿,1.2361769543394139
50d,52%印度粉矿品牌价格：岚山港（日）,161.0,Lanshan,52%印度粉矿,1.4096473851099458
60d,52%印度粉矿品牌价格：岚山港（日）,182.0,Lanshan,52%印度粉矿,1.5626329518381266
5d,54%印度粉矿品牌价格：岚山港（日）,-10.0,Lanshan,54%印度粉矿,-0.9056241156018859
10d,54%印度粉矿品牌价格：岚山港（日）,18.0,Lanshan,54%印度粉矿,-0.08076325737642608
15d,54%印度粉矿品牌价格：岚山港（日）,54.0,Lanshan,54%印度粉矿,0.5995493803344822
20d,54%印度粉矿品牌价格：岚山港（日）,38.0,Lanshan,54%印度粉矿,0.8837846586371109
25d,54%印度粉矿品牌价格：岚山港（日）,85.0,Lanshan,54%印度粉矿,1.055588147592754
30d,54%印度粉矿品牌价格：岚山港（日）,133.0,Lanshan,54%印度粉矿,1.0763853479672445
40d,54%印度粉矿品牌价格：岚山港（日）,157.0,Lanshan,54%印度粉矿,1.2361769543394139
50d,54%印度粉矿品牌价格：岚山港（日）,161.0,Lanshan,54%印度粉矿,1.4096473851099458
60d,54%印度粉矿品牌价格：岚山港（日）,182.0,Lanshan,54%印度粉矿,1.5626329518381266
5d,52%印度块矿品牌价格：岚山港（日）,-10.0,Lanshan,52%印度块矿,-0.9056241156018859
10d,52%印度块矿品牌价格：岚山港（日）,13.0,Lanshan,52%印度块矿,-0.3743826364435416
15d,52%印度块矿品牌价格：岚山港（日）,41.0,Lanshan,52%印度块矿,0.4961670368341321
20d,52%印度块矿品牌价格：岚山港（日）,25.0,Lanshan,52%印度块矿,0.7746186287901785
25d,52%印度块矿品牌价格：岚山港（日）,72.0,Lanshan,52%印度块矿,0.9382846560754269
30d,52%印度块矿品牌价格：岚山港（日）,120.0,Lanshan,52%印度块矿,0.9568408517493822
40d,52%印度块矿品牌价格：岚山港（日）,144.0,Lanshan,52%印度块矿,1.1305416380927071
50d,52%印度块矿品牌价格：岚山港（日）,148.0,Lanshan,52%印度块矿,1.308251610155407
60d,52%印度块矿品牌价格：岚山港（日）,169.0,Lanshan,52%印度块矿,1.4618896472989094
5d,54%印度块矿品牌价格：岚山港（日）,-10.0,Lanshan,54%印度块矿,-0.9056241156018859
10d,54%印度块矿品牌价格：岚山港（日）,13.0,Lanshan,54%印度块矿,-0.3743826364435416
15d,54%印度块矿品牌价格：岚山港（日）,41.0,Lanshan,54%印度块矿,0.49616703683413493
20d,54%印度块矿品牌价格：岚山港（日）,25.0,Lanshan,54%印度块矿,0.774618628790176
25d,54%印度块矿品牌价格：岚山港（日）,72.0,Lanshan,54%印度块矿,0.9382846560754294
30d,54%印度块矿品牌价格：岚山港（日）,120.0,Lanshan,54%印度块矿,0.9568408517493822
40d,54%印度块矿品牌价格：岚山港（日）,144.0,Lanshan,54%印度块矿,1.1305416380927071
50d,54%印度块矿品牌价格：岚山港（日）,148.0,Lanshan,54%印度块矿,1.308251610155407
60d,54%印度块矿品牌价格：岚山港（日）,169.0,Lanshan,54%印度块矿,1.4618896472989094
5d,63%纽曼筛后块品牌价格：岚山港（日）,15.0,Lanshan,63%纽曼筛后块,0.2077746866312565
10d,63%纽曼筛后块品牌价格：岚山港（日）,44.0,Lanshan,63%纽曼筛后块,0.9564436179150935
15d,63%纽曼筛后块品牌价格：岚山港（日）,57.0,Lanshan,63%纽曼筛后块,1.243898271700124
20d,63%纽曼筛后块品牌价格：岚山港（日）,77.0,Lanshan,63%纽曼筛后块,1.409670639660773
25d,63%纽曼筛后块品牌价格：岚山港（日）,121.0,Lanshan,63%纽曼筛后块,1.4194890013056272
30d,63%纽曼筛后块品牌价格：岚山港（日）,144.0,Lanshan,63%纽曼筛后块,1.4709010944588068
40d,63%纽曼筛后块品牌价格：岚山港（日）,154.0,Lanshan,63%纽曼筛后块,1.6543429971040398
50d,63%纽曼筛后块品牌价格：岚山港（日）,174.0,Lanshan,63%纽曼筛后块,1.7995243318055734
60d,63%纽曼筛后块品牌价格：岚山港（日）,193.0,Lanshan,63%纽曼筛后块,1.9426165589507864
5d,60%RTX粉品牌价格：岚山港（日）,6.0,Lanshan,60%RTX粉,-0.271225401448328
10d,60%RTX粉品牌价格：岚山港（日）,57.0,Lanshan,60%RTX粉,0.794388738538642
15d,60%RTX粉品牌价格：岚山港（日）,92.0,Lanshan,60%RTX粉,1.0504690679506177
20d,60%RTX粉品牌价格：岚山港（日）,79.0,Lanshan,60%RTX粉,1.3276135377675495
25d,60%RTX粉品牌价格：岚山港（日）,125.0,Lanshan,60%RTX粉,1.5065380986025954
30d,60%RTX粉品牌价格：岚山港（日）,183.0,Lanshan,60%RTX粉,1.4822305456021916
40d,60%RTX粉品牌价格：岚山港（日）,210.0,Lanshan,60%RTX粉,1.5768156116112177
50d,60%RTX粉品牌价格：岚山港（日）,203.0,Lanshan,60%RTX粉,1.7421734307516197
60d,60%RTX粉品牌价格：岚山港（日）,248.0,Lanshan,60%RTX粉,1.8875931188695052
5d,61.5%PB粉品牌价格：岚桥港（日）,6.0,Lanqiao,61.5%PB粉,-0.271225401448328
10d,61.5%PB粉品牌价格：岚桥港（日）,60.0,Lanqiao,61.5%PB粉,0.801306379083455
15d,61.5%PB粉品牌价格：岚桥港（日）,92.0,Lanqiao,61.5%PB粉,1.0730758976316963
20d,61.5%PB粉品牌价格：岚桥港（日）,77.0,Lanqiao,61.5%PB粉,1.3517516305633028
25d,61.5%PB粉品牌价格：岚桥港（日）,129.0,Lanqiao,61.5%PB粉,1.5116048411420724
30d,61.5%PB粉品牌价格：岚桥港（日）,171.0,Lanqiao,61.5%PB粉,1.5283267721335745
40d,61.5%PB粉品牌价格：岚桥港（日）,185.0,Lanqiao,61.5%PB粉,1.6718935531904824
50d,61.5%PB粉品牌价格：岚桥港（日）,178.0,Lanqiao,61.5%PB粉,1.8550846022695837
60d,61.5%PB粉品牌价格：岚桥港（日）,220.0,Lanqiao,61.5%PB粉,2.0174639300522856
5d,62.5%PB块品牌价格：岚桥港（日）,15.0,Lanqiao,62.5%PB块,0.2077746866312565
10d,62.5%PB块品牌价格：岚桥港（日）,54.0,Lanqiao,62.5%PB块,0.9703363144224895
15d,62.5%PB块品牌价格：岚桥港（日）,75.0,Lanqiao,62.5%PB块,1.2468170868164052
20d,62.5%PB块品牌价格：岚桥港（日）,72.0,Lanqiao,62.5%PB块,1.5088251407855389
25d,62.5%PB块品牌价格：岚桥港（日）,116.0,Lanqiao,62.5%PB块,1.6003836119213364
30d,62.5%PB块品牌价格：岚桥港（日）,139.0,Lanqiao,62.5%PB块,1.6560847918820072
40d,62.5%PB块品牌价格：岚桥港（日）,149.0,Lanqiao,62.5%PB块,1.8278847031671719
50d,62.5%PB块品牌价格：岚桥港（日）,175.0,Lanqiao,62.5%PB块,1.9440821832739565
60d,62.5%PB块品牌价格：岚桥港（日）,197.0,Lanqiao,62.5%PB块,2.0516452126681326
5d,61%巴粗（SFNG）品牌价格：岚桥港（日）,14.0,Lanqiao,61%巴粗（SFNG）,0.9288282368076011
10d,61%巴粗（SFNG）品牌价格：岚桥港（日）,47.0,Lanqiao,61%巴粗（SFNG）,1.1820275916117724
15d,61%巴粗（SFNG）品牌价格：岚桥港（日）,64.0,Lanqiao,61%巴粗（SFNG）,1.3777750479408999
20d,61%巴粗（SFNG）品牌价格：岚桥港（日）,51.0,Lanqiao,61%巴粗（SFNG）,1.6464904140233179
25d,61%巴粗（SFNG）品牌价格：岚桥港（日）,100.0,Lanqiao,61%巴粗（SFNG）,1.6627009117924407
30d,61%巴粗（SFNG）品牌价格：岚桥港（日）,136.0,Lanqiao,61%巴粗（SFNG）,1.578628286763934
40d,61%巴粗（SFNG）品牌价格：岚桥港（日）,171.0,Lanqiao,61%巴粗（SFNG）,1.5904097208433075
50d,61%巴粗（SFNG）品牌价格：岚桥港（日）,170.0,Lanqiao,61%巴粗（SFNG）,1.7350848874660711
60d,61%巴粗（SFNG）品牌价格：岚桥港（日）,218.0,Lanqiao,61%巴粗（SFNG）,1.8441037291863842
5d,62%巴粗（SSFG）品牌价格：岚桥港（日）,17.0,Lanqiao,62%巴粗（SSFG）,0.991807044954443
10d,62%巴粗（SSFG）品牌价格：岚桥港（日）,50.0,Lanqiao,62%巴粗（SSFG）,1.2633665357862343
15d,62%巴粗（SSFG）品牌价格：岚桥港（日）,67.0,Lanqiao,62%巴粗（SSFG）,1.448274162888195
20d,62%巴粗（SSFG）品牌价格：岚桥港（日）,54.0,Lanqiao,62%巴粗（SSFG）,1.7189350805806005
25d,62%巴粗（SSFG）品牌价格：岚桥港（日）,103.0,Lanqiao,62%巴粗（SSFG）,1.730557722499735
30d,62%巴粗（SSFG）品牌价格：岚桥港（日）,139.0,Lanqiao,62%巴粗（SSFG）,1.6362197206266416
40d,62%巴粗（SSFG）品牌价格：岚桥港（日）,174.0,Lanqiao,62%巴粗（SSFG）,1.6359506694984693
50d,62%巴粗（SSFG）品牌价格：岚桥港（日）,168.0,Lanqiao,62%巴粗（SSFG）,1.7925248989045166
60d,62%巴粗（SSFG）品牌价格：岚桥港（日）,216.0,Lanqiao,62%巴粗（SSFG）,1.9064254757322328
5d,62%巴粗（SSFT）品牌价格：岚桥港（日）,17.0,Lanqiao,62%巴粗（SSFT）,0.991807044954443
10d,62%巴粗（SSFT）品牌价格：岚桥港（日）,50.0,Lanqiao,62%巴粗（SSFT）,1.2633665357862343
15d,62%巴粗（SSFT）品牌价格：岚桥港（日）,67.0,Lanqiao,62%巴粗（SSFT）,1.448274162888195
20d,62%巴粗（SSFT）品牌价格：岚桥港（日）,54.0,Lanqiao,62%巴粗（SSFT）,1.7189350805806005
25d,62%巴粗（SSFT）品牌价格：岚桥港（日）,103.0,Lanqiao,62%巴粗（SSFT）,1.730557722499735
30d,62%巴粗（SSFT）品牌价格：岚桥港（日）,139.0,Lanqiao,62%巴粗（SSFT）,1.6362197206266416
40d,62%巴粗（SSFT）品牌价格：岚桥港（日）,174.0,Lanqiao,62%巴粗（SSFT）,1.6359506694984693
50d,62%巴粗（SSFT）品牌价格：岚桥港（日）,173.0,Lanqiao,62%巴粗（SSFT）,1.7773909541709805
60d,62%巴粗（SSFT）品牌价格：岚桥港（日）,221.0,Lanqiao,62%巴粗（SSFT）,1.8842335082752653
5d,62.5%巴混（BRBF）品牌价格：岚桥港（日）,14.0,Lanqiao,62.5%巴混（BRBF）,0.9288282368076011
10d,62.5%巴混（BRBF）品牌价格：岚桥港（日）,47.0,Lanqiao,62.5%巴混（BRBF）,1.1820275916117724
15d,62.5%巴混（BRBF）品牌价格：岚桥港（日）,66.0,Lanqiao,62.5%巴混（BRBF）,1.334223977668919
20d,62.5%巴混（BRBF）品牌价格：岚桥港（日）,53.0,Lanqiao,62.5%巴混（BRBF）,1.6114830594196734
25d,62.5%巴混（BRBF）品牌价格：岚桥港（日）,108.0,Lanqiao,62.5%巴混（BRBF）,1.6405584754548737
30d,62.5%巴混（BRBF）品牌价格：岚桥港（日）,147.0,Lanqiao,62.5%巴混（BRBF）,1.5344475821527492
40d,62.5%巴混（BRBF）品牌价格：岚桥港（日）,182.0,Lanqiao,62.5%巴混（BRBF）,1.5588330804576809
50d,62.5%巴混（BRBF）品牌价格：岚桥港（日）,181.0,Lanqiao,62.5%巴混（BRBF）,1.7098925904956774
60d,62.5%巴混（BRBF）品牌价格：岚桥港（日）,229.0,Lanqiao,62.5%巴混（BRBF）,1.8279381660244463
5d,56.5%超特粉品牌价格：岚桥港（日）,10.0,Lanqiao,56.5%超特粉,0.10639903531979034
10d,56.5%超特粉品牌价格：岚桥港（日）,60.0,Lanqiao,56.5%超特粉,0.9181745715009197
15d,56.5%超特粉品牌价格：岚桥港（日）,90.0,Lanqiao,56.5%超特粉,1.1950166781313614
20d,56.5%超特粉品牌价格：岚桥港（日）,79.0,Lanqiao,56.5%超特粉,1.4797084990335976
25d,56.5%超特粉品牌价格：岚桥港（日）,115.0,Lanqiao,56.5%超特粉,1.6535891376169825
30d,56.5%超特粉品牌价格：岚桥港（日）,132.0,Lanqiao,56.5%超特粉,1.7571124881750397
40d,56.5%超特粉品牌价格：岚桥港（日）,152.0,Lanqiao,56.5%超特粉,1.922834058337595
50d,56.5%超特粉品牌价格：岚桥港（日）,155.0,Lanqiao,56.5%超特粉,2.081220370407644
60d,56.5%超特粉品牌价格：岚桥港（日）,197.0,Lanqiao,56.5%超特粉,2.1808449599605764
5d,60%高硅巴粗品牌价格：岚桥港（日）,14.0,Lanqiao,60%高硅巴粗,0.9288282368076011
10d,60%高硅巴粗品牌价格：岚桥港（日）,47.0,Lanqiao,60%高硅巴粗,1.1820275916117724
15d,60%高硅巴粗品牌价格：岚桥港（日）,72.0,Lanqiao,60%高硅巴粗,1.3099537132011578
20d,60%高硅巴粗品牌价格：岚桥港（日）,59.0,Lanqiao,60%高硅巴粗,1.5731314798647618
25d,60%高硅巴粗品牌价格：岚桥港（日）,108.0,Lanqiao,60%高硅巴粗,1.6284936479334884
30d,60%高硅巴粗品牌价格：岚桥港（日）,147.0,Lanqiao,60%高硅巴粗,1.5695995212777432
40d,60%高硅巴粗品牌价格：岚桥港（日）,182.0,Lanqiao,60%高硅巴粗,1.6007678164005184
50d,60%高硅巴粗品牌价格：岚桥港（日）,181.0,Lanqiao,60%高硅巴粗,1.751077468895125
60d,60%高硅巴粗品牌价格：岚桥港（日）,229.0,Lanqiao,60%高硅巴粗,1.8669766925008513
5d,58.5%混合粉品牌价格：岚桥港（日）,20.0,Lanqiao,58.5%混合粉,0.6708203932499369
10d,58.5%混合粉品牌价格：岚桥港（日）,70.0,Lanqiao,58.5%混合粉,1.0880143315131205
15d,58.5%混合粉品牌价格：岚桥港（日）,88.0,Lanqiao,58.5%混合粉,1.3881255677366722
20d,58.5%混合粉品牌价格：岚桥港（日）,80.0,Lanqiao,58.5%混合粉,1.6965877004076484
25d,58.5%混合粉品牌价格：岚桥港（日）,128.0,Lanqiao,58.5%混合粉,1.8051066712872756
30d,58.5%混合粉品牌价格：岚桥港（日）,160.0,Lanqiao,58.5%混合粉,1.775361053585439
40d,58.5%混合粉品牌价格：岚桥港（日）,176.0,Lanqiao,58.5%混合粉,1.8867342837013295
50d,58.5%混合粉品牌价格：岚桥港（日）,173.0,Lanqiao,58.5%混合粉,2.0612581214021453
60d,58.5%混合粉品牌价格：岚桥港（日）,202.0,Lanqiao,58.5%混合粉,2.21764903933241
5d,61%金布巴粉品牌价格：岚桥港（日）,6.0,Lanqiao,61%金布巴粉,-0.271225401448328
10d,61%金布巴粉品牌价格：岚桥港（日）,63.0,Lanqiao,61%金布巴粉,0.8145964827230713
15d,61%金布巴粉品牌价格：岚桥港（日）,88.0,Lanqiao,61%金布巴粉,1.0962935548268484
20d,61%金布巴粉品牌价格：岚桥港（日）,79.0,Lanqiao,61%金布巴粉,1.3818339224829355
25d,61%金布巴粉品牌价格：岚桥港（日）,130.0,Lanqiao,61%金布巴粉,1.5289593845733278
30d,61%金布巴粉品牌价格：岚桥港（日）,178.0,Lanqiao,61%金布巴粉,1.5290910441698427
40d,61%金布巴粉品牌价格：岚桥港（日）,198.0,Lanqiao,61%金布巴粉,1.6489037811101976
50d,61%金布巴粉品牌价格：岚桥港（日）,192.0,Lanqiao,61%金布巴粉,1.8106176839232158
60d,61%金布巴粉品牌价格：岚桥港（日）,234.0,Lanqiao,61%金布巴粉,1.970623986841721
5d,65%卡拉加斯粉品牌价格：岚桥港（日）,5.0,Lanqiao,65%卡拉加斯粉,-0.5185024662119807
10d,65%卡拉加斯粉品牌价格：岚桥港（日）,44.0,Lanqiao,65%卡拉加斯粉,0.673670811427533
15d,65%卡拉加斯粉品牌价格：岚桥港（日）,58.0,Lanqiao,65%卡拉加斯粉,1.046825083412594
20d,65%卡拉加斯粉品牌价格：岚桥港（日）,60.0,Lanqiao,65%卡拉加斯粉,1.3300287643621336
25d,65%卡拉加斯粉品牌价格：岚桥港（日）,122.0,Lanqiao,65%卡拉加斯粉,1.3685991616037387
30d,65%卡拉加斯粉品牌价格：岚桥港（日）,150.0,Lanqiao,65%卡拉加斯粉,1.3927584320811117
40d,65%卡拉加斯粉品牌价格：岚桥港（日）,164.0,Lanqiao,65%卡拉加斯粉,1.5618105772430646
50d,65%卡拉加斯粉品牌价格：岚桥港（日）,158.0,Lanqiao,65%卡拉加斯粉,1.7538488177447873
60d,65%卡拉加斯粉品牌价格：岚桥港（日）,228.0,Lanqiao,65%卡拉加斯粉,1.833068266674942
5d,57%罗布河粉品牌价格：岚桥港（日）,-7.0,Lanqiao,57%罗布河粉,-0.9468358117829571
10d,57%罗布河粉品牌价格：岚桥港（日）,21.0,Lanqiao,57%罗布河粉,0.46718676463903636
15d,57%罗布河粉品牌价格：岚桥港（日）,35.0,Lanqiao,57%罗布河粉,0.878143494602633
20d,57%罗布河粉品牌价格：岚桥港（日）,11.0,Lanqiao,57%罗布河粉,1.0160506242150236
25d,57%罗布河粉品牌价格：岚桥港（日）,64.0,Lanqiao,57%罗布河粉,1.0630011523432017
30d,57%罗布河粉品牌价格：岚桥港（日）,97.0,Lanqiao,57%罗布河粉,1.0475097966246478
40d,57%罗布河粉品牌价格：岚桥港（日）,117.0,Lanqiao,57%罗布河粉,1.196976694937477
50d,57%罗布河粉品牌价格：岚桥港（日）,113.0,Lanqiao,57%罗布河粉,1.373238847265718
60d,57%罗布河粉品牌价格：岚桥港（日）,171.0,Lanqiao,57%罗布河粉,1.4624701324295495
5d,61%罗伊山粉品牌价格：岚桥港（日）,6.0,Lanqiao,61%罗伊山粉,-0.271225401448328
10d,61%罗伊山粉品牌价格：岚桥港（日）,63.0,Lanqiao,61%罗伊山粉,0.8034660352430738
15d,61%罗伊山粉品牌价格：岚桥港（日）,92.0,Lanqiao,61%罗伊山粉,1.0701741989709201
20d,61%罗伊山粉品牌价格：岚桥港（日）,83.0,Lanqiao,61%罗伊山粉,1.3539351688092658
25d,61%罗伊山粉品牌价格：岚桥港（日）,123.0,Lanqiao,61%罗伊山粉,1.5190320654702825
30d,61%罗伊山粉品牌价格：岚桥港（日）,171.0,Lanqiao,61%罗伊山粉,1.5665521722612457
40d,61%罗伊山粉品牌价格：岚桥港（日）,191.0,Lanqiao,61%罗伊山粉,1.6999636772820723
50d,61%罗伊山粉品牌价格：岚桥港（日）,185.0,Lanqiao,61%罗伊山粉,1.8614479077669388
60d,61%罗伊山粉品牌价格：岚桥港（日）,227.0,Lanqiao,61%罗伊山粉,2.0202503097844513
5d,62%罗伊山块品牌价格：岚桥港（日）,15.0,Lanqiao,62%罗伊山块,0.20777468663127127
10d,62%罗伊山块品牌价格：岚桥港（日）,54.0,Lanqiao,62%罗伊山块,0.9703363144224895
15d,62%罗伊山块品牌价格：岚桥港（日）,89.0,Lanqiao,62%罗伊山块,1.1729028441131426
20d,62%罗伊山块品牌价格：岚桥港（日）,92.0,Lanqiao,62%罗伊山块,1.42172880882341
25d,62%罗伊山块品牌价格：岚桥港（日）,136.0,Lanqiao,62%罗伊山块,1.5318327296203273
30d,62%罗伊山块品牌价格：岚桥港（日）,164.0,Lanqiao,62%罗伊山块,1.601155118816036
40d,62%罗伊山块品牌价格：岚桥港（日）,178.0,Lanqiao,62%罗伊山块,1.7830326079758398
50d,62%罗伊山块品牌价格：岚桥港（日）,209.0,Lanqiao,62%罗伊山块,1.9035879516279715
60d,62%罗伊山块品牌价格：岚桥港（日）,231.0,Lanqiao,62%罗伊山块,2.0162531627273825
5d,61%麦克粉品牌价格：岚桥港（日）,9.0,Lanqiao,61%麦克粉,-0.14433756729740646
10d,61%麦克粉品牌价格：岚桥港（日）,63.0,Lanqiao,61%麦克粉,0.8323693843317632
15d,61%麦克粉品牌价格：岚桥港（日）,91.0,Lanqiao,61%麦克粉,1.1006680338091004
20d,61%麦克粉品牌价格：岚桥港（日）,77.0,Lanqiao,61%麦克粉,1.3851689709947317
25d,61%麦克粉品牌价格：岚桥港（日）,129.0,Lanqiao,61%麦克粉,1.547313143897913
30d,61%麦克粉品牌价格：岚桥港（日）,175.0,Lanqiao,61%麦克粉,1.5466174744125893
40d,61%麦克粉品牌价格：岚桥港（日）,191.0,Lanqiao,61%麦克粉,1.6789536960182094
50d,61%麦克粉品牌价格：岚桥港（日）,184.0,Lanqiao,61%麦克粉,1.8536204951447557
60d,61%麦克粉品牌价格：岚桥港（日）,229.0,Lanqiao,61%麦克粉,2.006356636099205
5d,62.5%纽曼粉品牌价格：岚桥港（日）,6.0,Lanqiao,62.5%纽曼粉,-0.271225401448328
10d,62.5%纽曼粉品牌价格：岚桥港（日）,55.0,Lanqiao,62.5%纽曼粉,0.8122567058358442
15d,62.5%纽曼粉品牌价格：岚桥港（日）,80.0,Lanqiao,62.5%纽曼粉,1.1109877121396226
20d,62.5%纽曼粉品牌价格：岚桥港（日）,76.0,Lanqiao,62.5%纽曼粉,1.3879248765919503
25d,62.5%纽曼粉品牌价格：岚桥港（日）,129.0,Lanqiao,62.5%纽曼粉,1.4874711776693512
30d,62.5%纽曼粉品牌价格：岚桥港（日）,166.0,Lanqiao,62.5%纽曼粉,1.490997886494535
40d,62.5%纽曼粉品牌价格：岚桥港（日）,191.0,Lanqiao,62.5%纽曼粉,1.6142883669063914
50d,62.5%纽曼粉品牌价格：岚桥港（日）,186.0,Lanqiao,62.5%纽曼粉,1.7785175071566186
60d,62.5%纽曼粉品牌价格：岚桥港（日）,224.0,Lanqiao,62.5%纽曼粉,1.9343209841163265
5d,63%纽曼块品牌价格：岚桥港（日）,15.0,Lanqiao,63%纽曼块,0.2077746866312565
10d,63%纽曼块品牌价格：岚桥港（日）,54.0,Lanqiao,63%纽曼块,0.9703363144224895
15d,63%纽曼块品牌价格：岚桥港（日）,75.0,Lanqiao,63%纽曼块,1.2468170868164052
20d,63%纽曼块品牌价格：岚桥港（日）,81.0,Lanqiao,63%纽曼块,1.495768001799462
25d,63%纽曼块品牌价格：岚桥港（日）,125.0,Lanqiao,63%纽曼块,1.5592191254855376
30d,63%纽曼块品牌价格：岚桥港（日）,148.0,Lanqiao,63%纽曼块,1.6148694154948529
40d,63%纽曼块品牌价格：岚桥港（日）,158.0,Lanqiao,63%纽曼块,1.79381641613844
50d,63%纽曼块品牌价格：岚桥港（日）,182.0,Lanqiao,63%纽曼块,1.92979179613446
60d,63%纽曼块品牌价格：岚桥港（日）,202.0,Lanqiao,63%纽曼块,2.0538991369938207
5d,57%杨迪粉品牌价格：岚桥港（日）,5.0,Lanqiao,57%杨迪粉,-0.3508232077228117
10d,57%杨迪粉品牌价格：岚桥港（日）,55.0,Lanqiao,57%杨迪粉,0.7769095936763878
15d,57%杨迪粉品牌价格：岚桥港（日）,85.0,Lanqiao,57%杨迪粉,1.0708734243286264
20d,57%杨迪粉品牌价格：岚桥港（日）,64.0,Lanqiao,57%杨迪粉,1.3561514188174817
25d,57%杨迪粉品牌价格：岚桥港（日）,127.0,Lanqiao,57%杨迪粉,1.4570931276508088
30d,57%杨迪粉品牌价格：岚桥港（日）,160.0,Lanqiao,57%杨迪粉,1.4637287510353623
40d,57%杨迪粉品牌价格：岚桥港（日）,180.0,Lanqiao,57%杨迪粉,1.6061853331292664
50d,57%杨迪粉品牌价格：岚桥港（日）,182.0,Lanqiao,57%杨迪粉,1.7738131987693784
60d,57%杨迪粉品牌价格：岚桥港（日）,237.0,Lanqiao,57%杨迪粉,1.871935294402854
5d,63%纽曼筛后块品牌价格：岚桥港（日）,15.0,Lanqiao,63%纽曼筛后块,0.2077746866312565
10d,63%纽曼筛后块品牌价格：岚桥港（日）,54.0,Lanqiao,63%纽曼筛后块,0.9703363144224895
15d,63%纽曼筛后块品牌价格：岚桥港（日）,68.0,Lanqiao,63%纽曼筛后块,1.284912602718321
20d,63%纽曼筛后块品牌价格：岚桥港（日）,87.0,Lanqiao,63%纽曼筛后块,1.47951136125268
25d,63%纽曼筛后块品牌价格：岚桥港（日）,131.0,Lanqiao,63%纽曼筛后块,1.513645049132426
30d,63%纽曼筛后块品牌价格：岚桥港（日）,154.0,Lanqiao,63%纽曼筛后块,1.5687012540938037
40d,63%纽曼筛后块品牌价格：岚桥港（日）,164.0,Lanqiao,63%纽曼筛后块,1.7526072249982452
50d,63%纽曼筛后块品牌价格：岚桥港（日）,183.0,Lanqiao,63%纽曼筛后块,1.9013798321235658
60d,63%纽曼筛后块品牌价格：岚桥港（日）,203.0,Lanqiao,63%纽曼筛后块,2.046181463277565
5d,60%RTX粉品牌价格：岚桥港（日）,6.0,Lanqiao,60%RTX粉,-0.271225401448328
10d,60%RTX粉品牌价格：岚桥港（日）,57.0,Lanqiao,60%RTX粉,0.794388738538642
15d,60%RTX粉品牌价格：岚桥港（日）,100.0,Lanqiao,60%RTX粉,1.0233257391004447
20d,60%RTX粉品牌价格：岚桥港（日）,87.0,Lanqiao,60%RTX粉,1.2991137039281035
25d,60%RTX粉品牌价格：岚桥港（日）,133.0,Lanqiao,60%RTX粉,1.4842236647926124
30d,60%RTX粉品牌价格：岚桥港（日）,183.0,Lanqiao,60%RTX粉,1.515002576337843
40d,60%RTX粉品牌价格：岚桥港（日）,210.0,Lanqiao,60%RTX粉,1.6280432833485248
50d,60%RTX粉品牌价格：岚桥港（日）,204.0,Lanqiao,60%RTX粉,1.7853812964512692
60d,60%RTX粉品牌价格：岚桥港（日）,248.0,Lanqiao,60%RTX粉,1.9352560057650896
5d,62.5%巴混（BRBF）品牌价格：大连港（日）,17.0,Dalian,62.5%巴混（BRBF）,0.991807044954443
10d,62.5%巴混（BRBF）品牌价格：大连港（日）,50.0,Dalian,62.5%巴混（BRBF）,1.2633665357862343
15d,62.5%巴混（BRBF）品牌价格：大连港（日）,69.0,Dalian,62.5%巴混（BRBF）,1.4501228764777647
20d,62.5%巴混（BRBF）品牌价格：大连港（日）,67.0,Dalian,62.5%巴混（BRBF）,1.6861854979252269
25d,62.5%巴混（BRBF）品牌价格：大连港（日）,125.0,Dalian,62.5%巴混（BRBF）,1.6222237341598191
30d,62.5%巴混（BRBF）品牌价格：大连港（日）,163.0,Dalian,62.5%巴混（BRBF）,1.5253089530820572
40d,62.5%巴混（BRBF）品牌价格：大连港（日）,194.0,Dalian,62.5%巴混（BRBF）,1.6044029228883556
50d,62.5%巴混（BRBF）品牌价格：大连港（日）,213.0,Dalian,62.5%巴混（BRBF）,1.715630252733491
60d,62.5%巴混（BRBF）品牌价格：大连港（日）,265.0,Dalian,62.5%巴混（BRBF）,1.762406269973416
5d,61.5%PB粉品牌价格：大连港（日）,6.0,Dalian,61.5%PB粉,-0.271225401448328
10d,61.5%PB粉品牌价格：大连港（日）,59.0,Dalian,61.5%PB粉,0.8036177740179433
15d,61.5%PB粉品牌价格：大连港（日）,89.0,Dalian,61.5%PB粉,1.0911592441629516
